Title="Field"
Variables="x","y","rho",    "u","v","p","T","Ma"
Zone T="zone1" i=250,j=50,f=point
0.000 0.000 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.006 1.1768e+00 6.2494e+02 3.3322e-06 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.012 1.1768e+00 6.2494e+02 -4.4858e-07 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.018 1.1768e+00 6.2494e+02 5.0896e-07 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.024 1.1768e+00 6.2494e+02 -1.2890e-07 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.030 1.1768e+00 6.2494e+02 8.5867e-08 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.036 1.1768e+00 6.2494e+02 -2.8912e-08 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.042 1.1768e+00 6.2494e+02 1.5451e-08 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.048 1.1768e+00 6.2494e+02 -5.9720e-09 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.054 1.1768e+00 6.2494e+02 2.8839e-09 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.060 1.1768e+00 6.2494e+02 -1.1922e-09 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.066 1.1768e+00 6.2494e+02 5.4871e-10 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.072 1.1768e+00 6.2494e+02 -2.3435e-10 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.078 1.1768e+00 6.2494e+02 1.0541e-10 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.084 1.1768e+00 6.2494e+02 -4.5739e-11 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.090 1.1768e+00 6.2494e+02 2.0348e-11 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.096 1.1768e+00 6.2494e+02 -8.9006e-12 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.102 1.1768e+00 6.2494e+02 3.9423e-12 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.108 1.1768e+00 6.2494e+02 -1.7277e-12 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.114 1.1768e+00 6.2494e+02 7.5849e-13 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.120 1.1768e+00 6.2494e+02 -3.3711e-13 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.126 1.1768e+00 6.2494e+02 1.5919e-13 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.132 1.1768e+00 6.2494e+02 -7.0231e-14 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.138 1.1768e+00 6.2494e+02 3.2774e-14 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.144 1.1768e+00 6.2494e+02 -1.4046e-14 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.150 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.156 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.162 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.168 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.174 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.180 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.186 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.192 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.198 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.204 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.210 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.216 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.222 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.228 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.234 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.240 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.246 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.252 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.258 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.264 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
0.000 0.270 1.1768e+00 6.2494e+02 0.0000e+00 1.0132e+05 3.0000e+02 1.8000e+00 
